"130","category","DE","option","DIN-A3 (420x297mm) quer","0","9","47","B/H Format"
"131","category","DE","option","DIN-A3 (297x420mm) hoch","0","9","46","B/H Format"
"132","category","DE","option","DIN-A4 (297x210mm) quer","0","9","49","B/H Format"
"133","category","DE","option","DIN-A4 (210x297mm) hoch","0","9","48","B/H Format"
"134","category","DE","option","DIN-A5 (210x148mm) quer","0","9","51","B/H Format"
"135","category","DE","option","DIN-A5 (148x210mm) hoch","0","9","50","B/H Format"
"136","category","DE","option","DIN-A6 (148x105mm) quer","0","9","53","B/H Format"
"137","category","DE","option","DIN-A6 (105x148mm) hoch","0","9","52","B/H Format"
"138","category","DE","option","DIN-A7 (105x74mm) quer","0","9","54","B/H Format"
"139","category","DE","option","DIN-A7 (74x105mm) hoch","0","9","55","B/H Format"
"140","category","DE","option","DIN-A8 (74x52mm) quer","0","9","57","B/H Format"
"141","category","DE","option","DIN-A8 (52x74mm) hoch","0","9","56","B/H Format"
"142","category","DE","option","DIN-Lang (210x105mm) quer","0","9","37","B/H Format"
"143","category","DE","option","DIN-Lang (105x210mm) hoch","0","9","36","B/H Format"
"144","category","DE","option","Quadratisch 420 x 420mm","0","9","66","B/H Format"
"145","category","DE","option","Quadratisch 297 x 297mm","0","9","65","B/H Format"
"146","category","DE","option","Quadratisch 210 x 210mm","0","9","64","B/H Format"
"147","category","DE","option","Quadratisch 105 x 105mm","0","9","62","B/H Format"
"148","category","DE","option","Quadratisch 120 x 120mm","0","9","63","B/H Format"
"149","category","DE","option","273 x 183mm quer","0","9","29","B/H Format"
"150","category","DE","option","183 x 273mm hoch","0","9","26","B/H Format"
"151","category","DE","option","85 x 55mm quer","0","9","35","B/H Format"
"152","category","DE","option","Tischkalender (297x105mm)","0","9","67","B/H Format"
"153","category","DE","option","A5 lang (297 x 105mm) quer","0","9","33","B/H Format"
"154","category","DE","option","A5 lang (105 x 297mm) hoch","0","9","24","B/H Format"
"155","category","DE","option","280 x 210mm quer","0","9","32","B/H Format"
"156","category","DE","option","210 x 280mm hoch","0","9","27","B/H Format"
"157","category","DE","option","1 Seite","0","10","120","Seite"
"158","category","DE","option","2 Seiten","0","10","121","Seite"
"159","category","DE","option","4 Seiten","0","10","122","Seite"
"160","category","DE","option","4 Seiten","0","38","265","Seiten Umschlag"
"161","category","DE","option","6 Seiten","0","10","123","Seite"
"162","category","DE","option","6 Seiten","0","38","429","Seiten Umschlag"
"163","category","DE","option","8 Seiten","0","10","124","Seite"
"164","category","DE","option","10 Seiten","0","10","125","Seite"
"165","category","DE","option","12 Seiten","0","10","126","Seite"
"166","category","DE","option","16 Seiten","0","10","129","Seite"
"167","category","DE","option","20 Seiten","0","10","130","Seite"
"168","category","DE","option","24 Seiten","0","10","131","Seite"
"169","category","DE","option","28 Seiten","0","10","132","Seite"
"170","category","DE","option","32 Seiten","0","10","133","Seite"
"171","category","DE","option","36 Seiten","0","10","134","Seite"
"172","category","DE","option","40 Seiten","0","10","135","Seite"
"173","category","DE","option","44 Seiten","0","10","136","Seite"
"174","category","DE","option","48 Seiten","0","10","137","Seite"
"175","category","DE","option","52 Seiten","0","10","138","Seite"
"176","category","DE","option","56 Seiten","0","10","139","Seite"
"177","category","DE","option","60 Seiten","0","10","140","Seite"
"178","category","DE","option","64 Seiten","0","10","141","Seite"
"179","category","DE","option","Schneiden","0","29","252","Schneiden"
"180","category","DE","option","Klammerheftung","0","34","257","Bindungstyp"
"181","category","DE","option","Ringösen, 2-fach","0","34","258","Bindungstyp"
"182","category","DE","option","Wickelfalz","0","30","253","Falzen"
"183","category","DE","option","Zickzack-Falz","0","30","254","Falzen"
"184","category","DE","option","Wire-O-Bindung silber, Aufsteller","0","34","8","Bindungstyp"
"185","category","DE","option","68 Seiten","0","10","142","Seite"
"186","category","DE","option","72 Seiten","0","10","143","Seite"
"187","category","DE","option","keine Perforation","0","12","113","Perforation"
"188","category","DE","option","1 Perforationslinie","0","12","114","Perforation"
"189","category","DE","option","2 Perforationslinien","0","12","115","Perforation"
"190","category","DE","option","3 Perforationslinien","0","12","116","Perforation"
"191","category","DE","option","Falzen","0","30","430","Falzen"
"192","category","DE","option","Standard (1 Arbeitstag)","0","13","205","Versand"
"193","category","DE","option","Express (1 Arbeitstag)","0","13","212","Versand"
"194","category","DE","option","Standard (5 Arbeitstage)","0","1","222","Produktionszeit"
"195","category","DE","option","Express (3 Arbeitstage)","0","1","236","Produktionszeit"
"196","category","DE","option","Next Day (1-2 Arbeitstage)","0","1","251","Produktionszeit"
"197","category","DE","option","Korrekturabzug per Post","0","4","181","Korrekturabzug"
"198","category","DE","option","Vorkasse","0","14","206","Zahlungsart"
"199","category","DE","option","Paypal","0","14","213","Zahlungsart"
"200","category","DE","option","Sofortüberweisung","0","14","368","Zahlungsart"
"201","category","DE","option","SEPA-Firmenlastschrift","0","14","369","Zahlungsart"
"202","category","DE","option","Nachnahme","0","14","532","Zahlungsart"
"203","category","DE","option","Rechnung","0","14","370","Zahlungsart"
"204","category","DE","option","13 Seiten","0","10","127","Seite"
"205","category","DE","option","Wire-O-Bindung weiß","0","34","262","Bindungstyp"
"206","category","DE","option","Wire-O-Bindung silber","0","34","261","Bindungstyp"
"207","category","DE","option","Wire-O-Bindung schwarz","0","34","260","Bindungstyp"
"208","category","DE","option","Altarfalz (offen)","0","30","255","Falzen"
"209","category","DE","option","Quadratisch 100 x 100mm","0","9","61","B/H Format"
"210","category","DE","option","4 Perforationslinien","0","12","117","Perforation"
"211","category","DE","option","5 Perforationslinien","0","12","118","Perforation"
"212","category","DE","option","6 Perforationslinien","0","12","119","Perforation"
"213","category","DE","option","400g/m² Bilderdruck matt","0","8","105","Papier / Material"
"214","category","DE","option","400g/m² Bilderdruck glanz","0","8","106","Papier / Material"
"215","category","DE","option","Plano (ungefalzt)","0","30","256","Falzen"
"216","category","DE","option","55 x 85mm hoch","0","9","34","B/H Format"
"217","category","DE","option","Wire-O-Bindung weiß, Aufsteller","0","34","9","Bindungstyp"
"218","category","DE","option","Wire-O-Bindung schwarz, Aufsteller","0","34","3","Bindungstyp"
"219","category","DE","option","130g/m² Outdoor","0","8","109","Papier / Material"
"220","category","DE","option","190g/m² Fotodruck glanz","0","8","112","Papier / Material"
"221","category","DE","option","DIN-A0 (1189x841mm) quer","0","9","39","B/H Format"
"222","category","DE","option","DIN-A0 (841x1189mm) hoch","0","9","41","B/H Format"
"223","category","DE","option","240g/m² Fotodruck glanz","0","8","110","Papier / Material"
"224","category","DE","option","kein Format","0","9","60","B/H Format"
"225","category","DE","option","350g/m² Postkartenkarton","0","8","108","Papier / Material"
"226","category","DE","option","5/0-farbig (Euroskala + 1 HKS)","0","7","80","Farbigkeit"
"227","category","DE","option","92 Seiten","0","10","148","Seite"
"228","category","DE","option","84 Seiten","0","10","146","Seite"
"229","category","DE","option","88 Seiten","0","10","147","Seite"
"230","category","DE","option","5/5-farbig (Euroskala + 1 HKS)","0","7","79","Farbigkeit"
"231","category","DE","option","5/5-farbig (Euroskala + 1 HKS)","0","37","601","Farbigkeit Umschlag"
"232","category","DE","option","150 x 265mm hoch","0","9","25","B/H Format"
"233","category","DE","option","80 Seiten","0","10","145","Seite"
"234","category","DE","option","265 x 150mm quer","0","9","28","B/H Format"
"235","category","DE","option","76 Seiten","0","10","144","Seite"
"236","category","DE","option","Kreditkarte","0","14","371","Zahlungsart"
"237","category","DE","option","Altarfalz (geschlossen)","0","30","465","Falzen"
"238","category","DE","option","280g/m² Postkartenkarton","0","8","107","Papier / Material"
"239","category","DE","option","Kleb. Brosch. mit Umschlag","0","6","434","Produktgruppe"
"240","category","DE","option","Kleb. Brosch., Faltumschlag vorn","0","6","436","Produktgruppe"
"241","category","DE","option","Kleb. Brosch., Faltumschlag hinten","0","6","435","Produktgruppe"
"242","category","DE","option","4/1-farbig (Euroskala + schwarz)","0","7","467","Farbigkeit"
"243","category","DE","option","Softproof","0","4","355","Korrekturabzug"
"244","category","DE","option","Absender: Kunde","0","27","189","Resellerversand"
"245","category","DE","option","ohne Proof","0","4","211","Korrekturabzug"
"246","category","DE","option","kein Belegexemplar","0","5","203","Belegexemplar"
"247","category","DE","option","kein Sponsoring","0","3","209","Sponsoring"
"248","category","DE","option","Standard-Datencheck","0","2","179","Datencheck"
"249","category","DE","option","Absender: Saxoprint / Cewe","0","27","188","Resellerversand"
"250","category","DE","option","Lieferung an eine Adresse (inkl.)","0","28","191","Lieferaufteilung"
"251","category","DE","option","Profi-Datencheck","0","2","180","Datencheck"
"252","category","DE","option","Spanien","0","153","1480","Lieferland"
"253","category","DE","option","Frankreich","0","153","1479","Lieferland"
"254","category","DE","option","England","0","153","1478","Lieferland"
"255","category","DE","option","Dänemark","0","153","1488","Lieferland"
"256","category","DE","option","Deutschland","0","153","1477","Lieferland"
"257","category","DE","option","Schweiz","0","153","1483","Lieferland"
"258","category","DE","option","Österreich","0","153","1481","Lieferland"
"259","category","DE","option","Standard (7 Arbeitstage)","0","1","226","Produktionszeit"
"260","category","DE","option","Standard (8 Arbeitstage)","0","1","228","Produktionszeit"
"261","category","DE","option","Klebebindung","0","34","263","Bindungstyp"
"262","category","DE","option","108 Seiten","0","10","152","Seite"
"263","category","DE","option","124 Seiten","0","10","156","Seite"
"264","category","DE","option","112 Seiten","0","10","153","Seite"
"265","category","DE","option","96 Seiten","0","10","149","Seite"
"266","category","DE","option","152 Seiten","0","10","163","Seite"
"267","category","DE","option","104 Seiten","0","10","151","Seite"
"268","category","DE","option","14 Seiten (fortlaufend)","0","10","128","Seite"
"269","category","DE","option","144 Seiten","0","10","161","Seite"
"270","category","DE","option","156 Seiten","0","10","164","Seite"
"271","category","DE","option","160 Seiten","0","10","165","Seite"
"272","category","DE","option","148 Seiten","0","10","162","Seite"
"273","category","DE","option","136 Seiten","0","10","159","Seite"
"274","category","DE","option","132 Seiten","0","10","158","Seite"
"275","category","DE","option","116 Seiten","0","10","154","Seite"
"276","category","DE","option","140 Seiten","0","10","160","Seite"
"277","category","DE","option","128 Seiten","0","10","157","Seite"
"278","category","DE","option","100 Seiten","0","10","150","Seite"
"279","category","DE","option","120 Seiten","0","10","155","Seite"
"280","category","DE","option","GC 350g/m² (Chromokarton)","0","8","471","Papier / Material"
"281","category","DE","option","Verpackung","0","6","1112","Produktgruppe"
"282","category","DE","option","GD2 250g/m² (B-Welle kaschiert)","0","8","475","Papier / Material"
"283","category","DE","option","GD 450g/m² (Chromduplex-Karton)","0","8","478","Papier / Material"
"284","category","DE","option","1 seitiger Verpackungsdruck","0","10","508","Seite"
"285","category","DE","option","Stanzen und Kleben gemäß Artikelauswahl","0","45","470","Verarbeitungsart"
"286","category","DE","option","unbedruckt","0","128","1244","Farbigkeit Zubehör"
"287","category","DE","option","Standard (4 Arbeitstage)","0","1","220","Produktionszeit"
"288","category","DE","option","Niederlande","0","153","1484","Lieferland"
"289","category","DE","option","iDeal","0","14","372","Zahlungsart"
"290","category","DE","option","UV-Lack","0","35","264","Veredelung (UV-Lack, Cellophanieren, Folienv.)"
"291","category","DE","option","keine Veredelung","0","35","297","Veredelung (UV-Lack, Cellophanieren, Folienv.)"
"292","category","DE","option","Belegexemplar","0","5","204","Belegexemplar"
"293","category","DE","option","2 Lieferadressen","0","28","192","Lieferaufteilung"
"294","category","DE","option","3 Lieferadressen","0","28","193","Lieferaufteilung"
"295","category","DE","option","4 Lieferadressen","0","28","194","Lieferaufteilung"
"296","category","DE","option","5 Lieferadressen","0","28","195","Lieferaufteilung"
"297","category","DE","option","6 Lieferadressen","0","28","196","Lieferaufteilung"
"298","category","DE","option","7 Lieferadressen","0","28","197","Lieferaufteilung"
"299","category","DE","option","8 Lieferadressen","0","28","198","Lieferaufteilung"
"300","category","DE","option","9 Lieferadressen","0","28","199","Lieferaufteilung"
"301","category","DE","option","10 Lieferadressen","0","28","200","Lieferaufteilung"
"302","category","DE","option","5%","0","3","185","Sponsoring"
"303","category","DE","option","Rillen","0","33","259","Rillen"
"304","category","DE","option","ohne Rillen","0","33","428","Rillen"
"305","category","DE","option","Polen","0","153","1516","Lieferland"
"306","category","DE","option","Prospekte","0","6","473","Produktgruppe"
"307","category","DE","option","57g/m² LWC Papier matt","0","8","481","Papier / Material"
"308","category","DE","option","57g/m² LWC Papier glanz","0","8","482","Papier / Material"
"309","category","DE","option","90g/m² LWC Papier matt","0","8","483","Papier / Material"
"310","category","DE","option","90g/m² LWC Papier glanz","0","8","484","Papier / Material"
"311","category","DE","option","Standard (6 Arbeitstage)","0","1","224","Produktionszeit"
"312","category","DE","option","0/0-farbig","0","7","466","Farbigkeit"
"313","category","DE","option","0/0 farbig","0","37","1314","Farbigkeit Umschlag"
"314","category","DE","option","Druckmuster CEWE International (kostenfrei)","0","51","174","DruckmusterTyp"
"315","category","DE","option","Druckmuster CEWE National (kostenfrei)","0","51","175","DruckmusterTyp"
"316","category","DE","option","Druckmuster","0","6","15","Produktgruppe"
"317","category","DE","option","Express (10 Arbeitstage)","0","1","1111","Produktionszeit"
"318","category","DE","option","Express (2 Arbeitstage)","0","1","872","Produktionszeit"
"319","category","DE","option","Express (4 Arbeitstage)","0","1","376","Produktionszeit"
"320","category","DE","option","Express (5 Arbeitstage)","0","1","1473","Produktionszeit"
"321","category","DE","option","Express (6 Arbeitstage)","0","1","1474","Produktionszeit"
"322","category","DE","option","Express (7 Arbeitstage)","0","1","1475","Produktionszeit"
"323","category","DE","option","glanz","0","42","424","Lackeffekt"
"324","category","DE","option","Korrespondenzkarten","0","6","468","Produktgruppe"
"325","category","DE","option","matt","0","42","423","Lackeffekt"
"326","category","DE","option","Rückseite","0","43","426","Veredelungsseite"
"327","category","DE","option","Seidenmatt","0","42","464","Lackeffekt"
"328","category","DE","option","Standard (10 Arbeitstage)","0","1","231","Produktionszeit"
"329","category","DE","option","Standard (3 Arbeitstage)","0","1","871","Produktionszeit"
"330","category","DE","option","Vorder- und Rückseite","0","43","427","Veredelungsseite"
"331","category","DE","option","Vorderseite","0","43","425","Veredelungsseite"
"332","category","DE","option","400g/m² Bilderdruck glanz FSC","0","8","476","Papier / Material"
"333","category","DE","option","400g/m² Bilderdruck matt FSC","0","8","487","Papier / Material"
"334","category","DE","option","115g/m² Bilderdruck matt","0","8","488","Papier / Material"
"335","category","DE","option","115g/m² Bilderdruck glänzend","0","8","489","Papier / Material"
"336","category","DE","option","Schreibblöcke mit Leimbindung","0","6","490","Produktgruppe"
"337","66","DE","option","Schreibtischunterlage","0","6","491","Produktgruppe"
"338","category","DE","option","25 Blatt","0","10","492","Seite"
"339","category","DE","option","50 Blatt","0","10","493","Seite"
"340","category","DE","option","50 Blatt","0","88","388","Seite1"
"341","category","DE","option","50 Blatt","0","84","382","Seite2"
"342","category","DE","option","Leimen","0","46","485","Leimen"
"343","category","DE","option","Versandtasche m. Haftfix u. Aufreißfaden","0","6","477","Produktgruppe"
"344","category","DE","option","Kissenverpackung","0","6","479","Produktgruppe"
"345","category","DE","option","Gastro-Kissenverpackung","0","6","72","Produktgruppe"
"346","category","DE","option","F7001 - Kissenverpackung","0","115","1117","Ausführung Verpackungen"
"347","category","DE","option","Geschenkverpackung","0","6","480","Produktgruppe"
"348","category","DE","option","Versandkarton","0","6","469","Produktgruppe"
"349","category","DE","option","321x217x107mm","0","9","503","B/H Format"
"350","category","DE","option","B4","0","9","504","B/H Format"
"351","category","DE","option","B5","0","9","505","B/H Format"
"352","category","DE","option","225x118mm","0","9","506","B/H Format"
"353","category","DE","option","195x128x118mm","0","9","507","B/H Format"
"354","category","DE","option","Proof (Vorderseite)","0","4","182","Korrekturabzug"
"355","category","DE","option","Proof (Rückseite)","0","4","183","Korrekturabzug"
"356","category","DE","option","Proof (2-seitig)","0","4","497","Korrekturabzug"
"357","category","DE","option","Titelproof","0","4","498","Korrekturabzug"
"358","category","DE","option","Proof (1 Seite)","0","4","499","Korrekturabzug"
"359","category","DE","option","Proof (2 Seiten)","0","4","500","Korrekturabzug"
"360","category","DE","option","Proof (3 Seiten)","0","4","501","Korrekturabzug"
"361","category","DE","option","Proof (4 Seiten)","0","4","502","Korrekturabzug"
"362","category","DE","option","2-fach gelocht","0","48","495","Bohrung"
"363","category","DE","option","4-fach gelocht","0","48","496","Bohrung"
"364","category","DE","option","nicht gelocht","0","48","472","Bohrung"
"365","category","DE","option","Italien","0","153","1482","Lieferland"
"366","category","DE","option","einfache Speisekarte","0","6","527","Produktgruppe"
"367","category","DE","option","Speisekarte Faltumschlag hinten","0","6","525","Produktgruppe"
"368","category","DE","option","Kellnernotizblöcke","0","6","522","Produktgruppe"
"369","category","DE","option","Tischaufsteller","0","6","486","Produktgruppe"
"370","category","DE","option","gefalzte Speisekarten","0","6","521","Produktgruppe"
"371","category","DE","option","Speisekarte Faltumschlag vorn","0","6","526","Produktgruppe"
"372","category","DE","option","Gastro-Lunchbox","0","6","523","Produktgruppe"
"373","category","DE","option","Speisekarte ohne Umschlag","0","6","524","Produktgruppe"
"374","category","DE","option","Speisekarte mit Umschlag","0","6","520","Produktgruppe"
"375","category","DE","option","Tischsets","0","6","494","Produktgruppe"
"376","category","DE","option","Präsentationsmappe","0","6","74","Produktgruppe"
"377","category","DE","option","Klatschpappe","0","6","81","Produktgruppe"
"378","category","DE","option","Einblattkalender (3 Monate)","0","6","82","Produktgruppe"
"379","category","DE","option","Einblattkalender (4 Monate)","0","6","83","Produktgruppe"
"380","category","DE","option","Mehrblockkalender (3 Monate)","0","6","84","Produktgruppe"
"381","category","DE","option","Mehrblockkalender (4 Monate)","0","6","85","Produktgruppe"
"382","category","DE","option","220 x 306mm","0","9","86","B/H Format"
"383","category","DE","option","450 x 320 mm","0","9","87","B/H Format"
"384","category","DE","option","300 x 490 mm (Werbefläche: 300 x 150mm)","0","9","88","B/H Format"
"385","category","DE","option","300 x 560 mm (Werbefläche: 300 x 150mm)","0","9","111","B/H Format"
"386","category","DE","option","330 x 700 mm","0","9","533","B/H Format"
"387","category","DE","option","330 x 900 mm","0","9","534","B/H Format"
"388","category","DE","option","12 abreißbare Kalenderblätter","0","10","535","Seite"
